,Unnamed: 0,start_loc,end_loc,lat_x,lon_x,lat_y,lon_y,count
369,369,ALTA VIEW DR,PARADISE VY RD,32.676048,-117.038589,32.688251,-117.048828,25452
370,370,ALTA VIEW DR,PARKSIDE AV,32.676048,-117.038589,32.6748309,-117.042751,11588
372,372,ALTA VW DR,APPIAN DR,32.676048,-117.038589,32.677597,-117.038277,23988
373,373,ALTA VW DR,JAMIE AV,32.676048,-117.038589,32.684273,-117.045807,935
374,374,ALTA VW DR,PARADISE VY RD,32.676048,-117.038589,32.688251,-117.048828,5514
376,376,ALTAIR AV,KEARNY VILLA RD,32.87215,-117.117928,32.8318334,-117.1383588,42274
377,377,ALTAMIRANO WY,COSOY WY,32.756672,-117.191513,32.7554347,-117.1934433,13230
378,378,ALTAMONT DR,ALLEGHANY ST,32.680794,-117.067688,32.678719,-117.069359,8079
379,379,AMALFI ST,COAST WK,32.848232,-117.262642,32.8486757,-117.266552,165800
380,380,AMALFI ST,PRINCESS ST,32.848232,-117.262642,32.8490044,-117.2625433,264658
381,381,AMALFI ST,TORREY PINES RD,32.848232,-117.262642,32.844807,-117.269913,2110
384,384,AMBASSADOR AV,CAMINO RUIZ AV,32.903664,-117.147003,32.9272007,-117.143584,25773
386,386,AMHERST ST,MONTEZUMA RD,32.7672241,-117.0563791,32.7699119,-117.0911785,36584
387,387,AMPUDIA ST,ARISTA DR,32.7549272,-117.1888384,32.7581458,-117.1874662,4196
388,388,AMPUDIA ST,OLD TOWN AV,32.7549272,-117.1888384,32.7473289,-117.1934447,16273
389,389,ANCHORAGE LN,SHAFTER ST,32.7197612,-117.2283302,32.7207786,-117.229467,19523
390,390,ANCONA LN,CANARYWOOD CT,32.921505,-117.08271,32.923077,-117.082207,9209
391,391,ANDERSON PL,PENNSYLVANIA AV,32.74423,-117.1600968,32.7451382,-117.1605248,73980
392,392,ANGELIQUE ST,POMERADO RD,32.931087,-117.072006,32.9148655,-117.0711548,2030
393,393,ANNRAE ST,BERGER AV,32.8019882,-117.1533879,32.802067,-117.151657,57924
394,394,ANTIEM ST,BELDEN ST,32.8153601,-117.1593161,32.8108725,-117.1654451,30348
398,398,APOLLO ST,ARMSTRONG ST,32.8078572,-117.1625372,32.803557,-117.1628414,12378
399,399,APPERT CT,BELL CT,32.7937583,-117.1745867,32.794449,-117.175613,1347
401,401,APPLETON ST,FOND DU LAC AV,32.8370723,-117.1871557,32.83466,-117.202469,3550
403,403,APRIL CT,RADCLIFFE LN,32.8501794,-117.204195,32.8522549,-117.2042757,60104
405,405,AQUARIUS DR,CALLE CRISTOBAL DR,32.9302347,-117.1398061,32.9434893,-117.20072,19383
406,406,AQUARIUS DR,CETUS RD,32.9302347,-117.1398061,32.930653,-117.138069,12687
407,407,AQUITAINE CT,ANGOULEME CT,32.9421531,-117.2026661,32.9434893,-117.20072,3510
408,408,ARAGON  DR,69  ST,32.9421531,-117.2026661,32.7123339,-117.049351,16444
409,409,ARAGON  DR,CASITA  WY,32.748909,-117.052223,32.753578,-117.052147,3899
410,410,ARAGON DR,69 ST,32.748909,-117.052223,32.7123339,-117.049351,44542
411,411,ARAGON DR,CASITA WY,32.748909,-117.052223,32.753578,-117.052147,14607
412,412,ARANDA AV,AVENIDA MIROLA AV,32.831402,-117.26944,32.830822,-117.268677,50964
415,415,ARBOR DR,DICKINSON ST,32.7538174,-117.1612766,32.755199,-117.163971,9573
416,416,ARBUTUS ST,BEGONIA ST,32.8985973,-117.2200679,33.141937,-117.0606122,14088
419,419,ARCHWOOD AV,CRAWFORD ST,32.7935115,-117.0946534,32.790788,-117.0938654,10890
420,420,ARCTURUS WY,CAPRICORN WY,32.9271284,-117.132622,32.9250435,-117.142731,3758
421,421,ARCTURUS WY,LEPUS RD,32.9271284,-117.132622,32.929237,-117.138344,23854
423,423,ARDATH LN,GLENBROOK WY,32.850246,-117.2503787,32.866077,-117.241783,52639
427,427,AREY DR,CAMINITO QUIXOTE S,32.5787533,-117.0516959,32.578674,-117.059929,55176
428,428,AREY DR,KIMSUE WY,32.5787533,-117.0516959,32.575981,-117.046959,2034
430,430,ARIANE DR,JUTLAND DR,32.8277637,-117.2260007,32.826733,-117.222252,7345
431,431,ARISTA ST,CONDE ST,32.7558832,-117.1894041,32.7577057,-117.1892399,22534
432,432,ARISTA ST,LINWOOD ST,32.7558832,-117.1894041,32.7517363,-117.1930116,33641
433,433,ARIZONA ST,TEXAS ST,32.75219,-117.137573,32.7706845,-117.1400061,86757
434,434,ARJONS DR,CAMINO RUIZ DR,32.8944372,-117.1472132,32.9246573,-117.144102,24533
436,436,ARMOUR ST,BALBOA AV,32.8199884,-117.151969,32.8222527,-117.129964,289704
437,437,ARMOUR ST,MERCURY ST,32.8199884,-117.151969,32.8219016,-117.1488519,29869
438,438,ARMOUR ST,OTHELLO AV,32.8199884,-117.151969,32.8171818,-117.1522595,27256
439,439,ARMSTRONG ST,ASHFORD ST,32.803557,-117.1628414,32.8046519,-117.159975,48742
440,440,AROSA ST,MESITA DR,32.7652046,-117.0668553,32.767841,-117.06459,178730
442,442,ARRIBA ST,NOBEL DR,32.8614599,-117.2235932,32.8684586,-117.2278843,6071
443,443,ARROW ROCK AV,SAN RAMON DR,32.9053448,-117.1403169,32.906807,-117.139519,19849
445,445,ARROWWOOD DR,MEADOWBROOK DR,32.700378,-117.031212,32.7105257,-117.036126,17578
446,446,ARROYO DR,EAGLE ST,32.628632,-117.026077,32.7483312,-117.1695604,18105
447,447,ARROYO SECO WY,SKYLINE DR,32.6983876,-117.0536488,32.704735,-117.028923,50453
451,451,ARTESIAN  RD,BERNARDO LAKES  DR,33.020065,-117.15242,33.023781,-117.130333,42475
452,452,ARTESIAN (FG) TL,CAMINO SUR TL,33.020065,-117.15242,33.009212,-117.1452309,2035
453,453,ARUCAUNA WY,DORMOUSE RD,32.940216,-117.161087,32.944867,-117.1577258,2970
454,454,ARVERNE ST,ASHFORD ST,32.8155687,-117.1702889,32.8046519,-117.159975,2301
455,455,ASH ST,BEECH ST,32.7199018,-117.1564637,32.7209467,-117.1601225,59380
456,456,ASH ST,GRAPE ST,32.7199018,-117.1564637,32.7261645,-117.160248,78679
459,459,ASHFORD CT,CULLEN ST,32.8025175,-117.1594217,32.8034828,-117.1576959,15743
460,460,ASHFORD ST,BEVIS ST,32.8046519,-117.159975,32.8058683,-117.1590943,18493
461,461,ASHLEY FALLS CT,DEL MAR HTS RD,32.958366,-117.207764,32.9485786,-117.2593425,6126
462,462,ASHLEY FALLS DR,SEAGROVE ST,32.9525782,-117.2108768,32.958405,-117.204941,24723
463,463,ATASCADERO  DR,ALICIA  DR,32.7388688,-117.234379,32.7398929,-117.2341953,16855
464,464,ATASCADERO DR,ALICIA DR,32.7388688,-117.234379,32.7398929,-117.2341953,59740
465,465,ATHERTON AV,MONUMENT RD,32.561501,-117.083504,32.5447391,-117.072295,1226
466,466,ATHERTON AV,SUNSET AV,32.561501,-117.083504,32.774895,-116.986794,17556
467,467,ATLAS ST,BEVIS ST,32.8076767,-117.158229,32.8058683,-117.1590943,10364
468,468,ATLAS ST,BUDD ST,32.8076767,-117.158229,32.8047888,-117.1574317,3888
469,469,ATLAS ST,LINDA VISTA RD,32.8076767,-117.158229,32.7974246,-117.1601845,21749
471,471,AUBURN DR,UNIVERSITY AV,32.741562,-117.08876,32.7484766,-117.1239509,67916
472,472,AUTO CIRCLE ,CAMINO ARROYO ,32.7647187,-117.1539685,33.120426,-117.215787,23885
476,476,AUTO CIRCLE ST,TEXAS ST,32.7647187,-117.1539685,32.7706845,-117.1400061,17728
478,478,AUTO CR,TEXAS  ST,32.7647187,-117.1539685,32.7706845,-117.1400061,7090
479,479,AUTUMN GOLD WY,SAGEBRUSH BEND  WY,32.9636339,-117.1829443,32.9717761,-117.1860699,1447
484,484,AVATI DR,COSTCO EN,32.817471,-117.215591,32.855549,-117.254227,69495
485,485,AVENIDA ABEJA ,CAMINO DEL NORTE ,33.0048598,-117.0947649,33.0085901,-117.0954621,14400
487,487,AVENIDA FIESTA RD,SOLEDAD MTN RD,32.820389,-117.232697,32.8123354,-117.2324595,1210
488,488,AVENIDA FUENTE N RD,HARVEST RD,32.5569864,-116.9613988,32.5722317,-116.9450828,14698
491,491,AVENIDA MIROLA ,AVENIDA LA REINA  ,32.830822,-117.268677,32.830868,-117.2677,18740
492,492,AVENIDA PLAYA ,VALLECITOS ,32.5722365,-117.0217191,32.855549,-117.254227,14436
493,493,AVENIDA RIO ,CAMINO SIESTA ,32.7665806,-117.1643472,32.7652802,-117.1603798,83013
496,496,AVENIDA VENUSTO ,VIA EMBELESO ,33.001015,-117.075912,33.007549,-117.073174,12023
497,497,AVENIDA VISTA ST,DATSUN ST,32.76157,-117.103157,32.5719101,-116.9976057,10290
498,498,AVENIDA VISTAS ,DATSUN  ST,32.5822673,-117.0092224,32.5719101,-116.9976057,6791
499,499,AVERIL RD,ALVERSON RD,32.558743,-117.054283,32.5568646,-117.0515885,48315
500,500,AVIARY DR,APPALOOSA RD,32.9045717,-117.0993499,32.902924,-117.106323,32153
501,501,AVIARY DR,POMERADO RD,32.9045717,-117.0993499,32.9148655,-117.0711548,14575
502,502,AZALEA DR,LOTUS DR,32.7446698,-117.2199914,32.595818,-117.045471,6915
503,503,AZUL ST,POOLE ST,32.8715857,-117.2455008,32.8736678,-117.2444975,30918
504,504,Avenida Abeja  ,CAMINO DEL NORTE  ,33.0048598,-117.0947649,33.0085901,-117.0954621,53110
505,505,B ST,A  ST,32.7178314,-117.1537011,32.7188423,-117.1611101,16729
506,506,B ST,A ST,32.7178314,-117.1537011,32.7188423,-117.1611101,388449
507,507,B ST,BROADWAY ST,32.7178314,-117.1537011,33.172715,-117.362646,11093
508,508,B ST,C ST,32.7178314,-117.1537011,32.716789,-117.1630123,85561
510,510,B WILSON DR,ZOO PL,32.725886,-117.1432262,32.7352765,-117.1475955,82192
511,511,BABAUTA  RD,MERCY  RD,32.9369273,-117.1234372,32.9378039,-117.1265635,29769
512,512,BABAUTA RD,MERCY RD,32.9369273,-117.1234372,32.9378039,-117.1265635,186020
517,517,BACON ST,ABBOTT ST,32.7532071,-117.2456428,32.7527866,-117.2486472,62676
519,519,BAJA DR,MONTEZUMA RD,32.766762,-117.074707,32.7699119,-117.0911785,844
520,520,BAJADA RD,RANCHO BERNARDO RD,33.027184,-117.071693,33.0181234,-117.0576313,36381
521,521,BAKER ST,BALBOA AV,32.8020975,-117.2048353,32.8222527,-117.129964,11795
522,522,BAKER ST,TICONDEROGA ST,32.8020975,-117.2048353,32.8024447,-117.208167,47423
523,523,BALBOA ARMS  DR,CHATEAU  DR,32.8231166,-117.17921,33.058342,-116.573013,5945
524,524,BALBOA ARMS DR,CHATEAU DR,32.8231166,-117.17921,33.058342,-116.573013,56900
525,525,BALBOA AV,AVATI DR,32.8222527,-117.129964,32.817471,-117.215591,84700
526,526,BALBOA AV,BERWICK DR,32.8222527,-117.129964,32.823715,-117.164726,5874
527,527,BALBOA AV,CANNINGTON DR,32.8222527,-117.129964,32.8315812,-117.169212,5284
528,528,BALBOA AV,CENTURY PARK CT,32.8222527,-117.129964,32.8234308,-117.1441372,151851
529,529,BALBOA AV,CHIPPEWA CT,32.8222527,-117.129964,32.813633,-117.203651,120928
532,532,BALBOA AV,DAGGET ST,32.8222527,-117.129964,32.8235931,-117.1546254,117997
533,533,BALBOA AV,GRAND AV,32.8222527,-117.129964,32.8017518,-117.2223267,683
534,534,BALBOA AV,HORNBLEND ST,32.8222527,-117.129964,32.798042,-117.244232,1161
535,535,BALBOA AV,LAMONT ST,32.8222527,-117.129964,32.7990444,-117.2347334,90647
537,537,BALBOA AV,MORRELL ST,32.8222527,-117.129964,32.796627,-117.23204,52664
538,538,BALBOA AV,MT CASAS DR,32.8222527,-117.129964,32.8184373,-117.1857784,10364
539,539,BALBOA AV,MT ETNA DR,32.8222527,-117.129964,32.821316,-117.187752,89519
540,540,BALBOA AV,RUFFIN CT,32.8222527,-117.129964,32.8287183,-117.1245956,16835
548,548,BALTIC  ST,BEAGLE  ST,32.8057571,-117.159096,32.8077583,-117.160812,6123
549,549,BALTIC ST,BEAGLE ST,32.8057571,-117.159096,32.8077583,-117.160812,40516
550,550,BALTIC ST,STALMER ST,32.8057571,-117.159096,32.8078852,-117.1559766,85693
551,551,BANBURY ST,REO PL,32.671059,-117.060211,32.670052,-117.060318,23402
552,552,BANCROFT  ST,33 ST,32.671059,-117.060211,32.7099528,-117.1222721,21581
553,553,BANCROFT  ST,BOUNDARY  ST,32.7455229,-117.1239441,32.7475024,-117.1229023,21328
554,554,BANCROFT ST,33 ST,32.7455229,-117.1239441,32.7099528,-117.1222721,115645
555,555,BANCROFT ST,BOUNDARY ST,32.7455229,-117.1239441,32.7475024,-117.1229023,124005
561,561,BANNOCK AV,MANITOU WY,32.833069,-117.199112,32.8335991,-117.1948669,157900
562,562,BARKLA ST,STRESEMANN ST,32.8427547,-117.2310475,32.8472205,-117.222967,3145
564,564,BARNETT AV,ENTERPRISE ST,32.7448275,-117.1995052,33.1363409,-117.157332,33880
565,565,BARNETT AV,ST CHARLES ST,32.7448275,-117.1995052,32.7449168,-117.2089048,81207
566,566,BARON LN,SAN RAMON DR,32.909229,-117.138947,32.906807,-117.139519,6696
569,569,BARSTOW ST,CONRAD AV,32.835247,-117.184624,32.8361384,-117.1885526,24600
570,570,BATIA  ST,MT AGUILAR  DR,32.835247,-117.184624,32.8170989,-117.1745612,2525
571,571,BATISTA  ST,MT AGUILAR  DR,32.814808,-117.1637405,32.8170989,-117.1745612,2303
572,572,BATISTA ST,ASHFORD ST,32.814808,-117.1637405,32.8046519,-117.159975,1238
573,573,BATISTA ST,MT AGUILAR DR,32.814808,-117.1637405,32.8170989,-117.1745612,2145
574,574,BAUER DR,ELROD AV,32.814808,-117.1637405,32.8890168,-117.1284322,18391
575,575,BAYARD ST,CASS ST,32.8073132,-117.2563672,32.796444,-117.251549,94143
577,577,BAYVIEW HTS  PL,BAYVIEW HTS  WY,32.724491,-117.07872,32.7241105,-117.0766564,3563
578,578,BAYVIEW HTS PL,BAYVIEW HTS WY,32.724491,-117.07872,32.7241105,-117.0766564,12045
579,579,BAYVIEW HTS PL,FEDERAL BL,32.724491,-117.07872,32.7271568,-117.0694776,22402
580,580,BAYVIEW HTS WY,GRAPE ST,32.7241105,-117.0766564,32.7261645,-117.160248,20432
581,581,BEADNELL WY,BALBOA ARMS DR,32.82094,-117.1716147,32.8231166,-117.17921,40115
585,585,BEAUMONT AV,WAVERLY AV,32.823635,-117.273842,32.819111,-117.26992,1961
586,586,BEAVER LAKE DR,SAN CARLOS DR,32.800214,-117.020236,32.8009873,-117.0205655,70353
587,587,BEECH  ST,FEDERAL  BL,32.7209467,-117.1601225,32.8009873,-117.0205655,13534
588,588,BEECH  ST,GATEWAY DR,32.7209467,-117.1601225,32.724884,-117.108162,18069
589,589,BEECH ST,CEDAR ST,32.7209467,-117.1601225,32.7219733,-117.1603253,374575
590,590,BEECH ST,FEDERAL BL,32.7209467,-117.1601225,32.7271568,-117.0694776,69215
591,591,BEECH ST,GATEWAY DR,32.7209467,-117.1601225,32.724884,-117.108162,66517
592,592,BEECH ST,LYON  ST,32.7209467,-117.1601225,32.720459,-117.090942,32283
593,593,BEECH ST,LYON ST,32.7209467,-117.1601225,32.720459,-117.090942,352537
594,594,BEGIN ,VIA DE LA VALLE ,32.9503518,-116.303614,32.9804268,-117.251123,13085
596,596,BEGIN DR,CAMPUS POINT DR,32.9503518,-116.303614,32.8803723,-117.2235722,12633
597,597,BEGIN RD,CARMEL MTN RD,32.9503518,-116.303614,32.9632195,-117.132299,35853
598,598,BELLE GLADE AV,GREEN GABLES AV,32.7972938,-117.046159,32.7975116,-117.0440245,1465
599,599,BELLEVUE AV,TAFT  AV,32.818775,-117.2687,32.815188,-117.2649543,900
600,600,BELLEVUE AV,TAFT AV,32.818775,-117.2687,32.815188,-117.2649543,9978
601,601,BELT ST,32 ST,32.818775,-117.2687,32.7642245,-117.1249832,47307
602,602,BENSON AV,MADRONE AV,32.705166,-117.059891,32.709094,-117.0597236,44774
603,603,BERINO CT,NOBEL  CT,32.86348,-117.221451,32.8676965,-117.22600979811676,9721
604,604,BERINO CT,NOBEL DR,32.86348,-117.221451,32.8684586,-117.2278843,56517
605,605,BERNARDO CENTER DR,RIMSTONE  DR,33.0216938,-117.0744844,32.8684586,-117.2278843,2121
606,606,BERNARDO CENTER DR,TURTLEBACK LN,33.0216938,-117.0744844,33.0097368,-117.0833592,1941
607,607,BERNARDO CTR DR,ACENA DR,33.0216938,-117.0744844,33.0225777,-117.0701514,37659
610,610,BERNARDO CTR DR,DUENDA RD,33.0216938,-117.0744844,33.03545,-117.083099,13015
611,611,BERNARDO CTR DR,RIMSTONE LN,33.0216938,-117.0744844,33.0088745,-117.0872181,2464
613,613,BERNARDO CTR DR,TECHNOLOGY DR,33.0216938,-117.0744844,33.0091105,-117.0919428,62034
614,614,BERNARDO CTR DR,WINDROSE WY,33.0216938,-117.0744844,32.645496,-117.046783,20266
615,615,BERNARDO CTR DR,WINDROSE WY DR,33.0216938,-117.0744844,32.645496,-117.046783,6541
620,620,BERNARDO HTS (N) PY,BERNARDO HTS (S) PY,33.0127683,-117.0759022,33.0127683,-117.0759022,3458
624,624,BERNARDO LAKES  DR,RANCHO BERNARDO  RD,33.023781,-117.130333,33.0181234,-117.0576313,21633
625,625,BERNARDO LAKES DR,RANCHO BERNARDO RD,33.023781,-117.130333,33.0181234,-117.0576313,40934
626,626,BERNARDO OAKS CT,FRANCISCO DR,33.027863,-117.068916,33.02739,-117.067413,2934
629,629,BERNARDO PLAZA CT,RANCHO BERNARDO RD,33.0199927,-117.0766914,33.0181234,-117.0576313,42803
630,630,BERNWOOD PL,QUARTER MILE DR,32.9559513,-117.2365857,32.9565769,-117.2344484,1753
631,631,BERTING ST,54 ST,32.9559513,-117.2365857,32.7347417,-117.0796148,23822
632,632,BERTING ST,DAYTON ST,32.7584848,-117.0785288,32.758754,-117.077389,118097
634,634,BERWICK DR,BETTYHILL DR,32.823715,-117.164726,32.822418,-117.165733,15763
635,635,BERYL ST,FANUEL ST,32.808556,-117.232567,32.7947502,-117.2451888,18457
636,636,BERYL ST,WILBUR AV,32.808556,-117.232567,32.805218,-117.252289,79803
637,637,BESSEMER  ST,TALBOT  ST,32.7190958,-117.2344186,32.7202709,-117.2331596,12010
638,638,BESSEMER ST,TALBOT ST,32.7190958,-117.2344186,32.7202709,-117.2331596,89829
639,639,BETA ST,ALPHA ST,32.6912378,-117.0843952,32.69157,-117.085482,11519
641,641,BEYER BL,BEYER WY,32.5653829,-117.0597,32.588242,-117.060966,52941
642,642,BEYER BL,BOLTON HALL RD,32.5653829,-117.0597,32.5508061,-117.0380867,2065
643,643,BEYER BL,MESA AV,32.5653829,-117.0597,32.5570485,-117.0413077,26561
644,644,BEYER BL,OTAY MESA PL,32.5653829,-117.0597,32.5634656,-117.0395491,30992
645,645,BEYER BL,PLANTEL WY,32.5653829,-117.0597,32.565826,-117.0638865,50629
646,646,BEYER DR,REMINGTON HILLS DR,32.588242,-117.060966,32.5656221,-117.0366259,6026
647,647,BEYER WY,COCHRAN AV,32.588242,-117.060966,32.585285,-117.058899,18681
648,648,BEYER WY,DENNERY RD,32.588242,-117.060966,32.5777686,-117.0349102,9119
649,649,BEYER WY,TEBO CT,32.588242,-117.060966,32.580948,-117.059868,17678
650,650,BIDDIS ST,HATTON ST,32.588242,-117.060966,32.8158,-117.165466,2036
651,651,BIDDLE  ST,HATTON  ST,32.8149165,-117.1676283,32.8158,-117.165466,1810
652,652,BIRD ROCK AV,CAMINO COSTA AV,32.8149165,-117.1676283,32.820221,-117.277252,132184
653,653,BIRKDALE AV,PRINTWOOD WY,32.8149165,-117.1676283,32.8275671,-117.1699941,2782
654,654,BIRKDALE WY,PRINTWOOD WY,32.827457,-117.174507,32.8275671,-117.1699941,11015
656,656,BIRMINGHAM WY,FROST ST,32.7967961,-117.1541715,32.8002972,-117.1552234,26963
658,658,BISBY LAKE AV,BOULDER LAKE AV,32.803247,-117.0136774,32.800846,-117.017921,19955
662,662,BLACK MOUNTAIN RD,GOLD COAST DR,32.9891419,-117.1266465,32.9053303,-117.1463386,2374
663,663,BLACK MOUNTAIN RD,OVIEDO WY,32.9891419,-117.1266465,32.9711396,-117.1227584,4674
665,665,BLACK MTN  RD,ICE SKATE PL,32.9891419,-117.1266465,32.922774,-117.1216618,7708
666,666,BLACK MTN  RD,KEARNY VILLA  RD,32.9891419,-117.1266465,32.8318334,-117.1383588,64382
667,667,BLACK MTN  RD,KEARNY VILLA RD,32.9891419,-117.1266465,32.8318334,-117.1383588,68365
668,668,BLACK MTN  RD,MAYA LINDA  RD,32.9891419,-117.1266465,32.9060712,-117.1170915,5910
672,672,BLACK MTN RD,CHABOLA RD,32.9891419,-117.1266465,32.939724,-117.120872,95371
673,673,BLACK MTN RD,ICE SKATE PL,32.9891419,-117.1266465,32.922774,-117.1216618,17333
674,674,BLACK MTN RD,KEARNY VILLA RD,32.9891419,-117.1266465,32.8318334,-117.1383588,318242
677,677,BLACK MTN RD,MAYA LINDA RD,32.9891419,-117.1266465,32.9060712,-117.1170915,30892
678,678,BLACK MTN RD,OVIEDO WY,32.9891419,-117.1266465,32.9711396,-117.1227584,14961
679,679,BLACK MTN RD,PASEO ALDABRA RD,32.9891419,-117.1266465,32.965104,-117.125225,26806
683,683,BLACK MTN RD,RICKERT RD,32.9891419,-117.1266465,32.91521,-117.127028,416961
684,684,BLACK MTN RD,VALLE DEL SUR CT,32.9891419,-117.1266465,32.9942337,-117.1189744,18246
687,687,BLACKSTONE CT,JAMACHA RD,32.710781,-117.035896,32.7144302,-117.0342503,37383
688,688,BLAINE AV,LINCOLN AV,32.7494064,-117.1494531,32.7503407,-117.1312925,24063
690,690,BLUE DIAMOND CT,AVONETTE CT,32.9300584,-117.0716563,32.9322329,-117.0727179,3549
691,691,BLUE LAKE  DR,NAVAJO  RD,32.792042,-117.029266,32.804566,-117.0418303,2016
692,692,BLUE LAKE DR,JACKSON DR,32.792042,-117.029266,32.8022312,-117.0444265,49807
694,694,BLUE LAKE DR,LAKE REE AV,32.792042,-117.029266,32.7942837,-117.0346083,6190
696,696,BLUFFSIDE AV,AMITY RD,32.792042,-117.029266,32.817764,-117.231506,5016
697,697,BLUFFSIDE AV,SAN ANSELMO ST,32.809212,-117.221184,32.811169,-117.224571,23822
700,700,BOB  ST,LELAND  ST,32.787922,-117.027107,32.7142083,-117.0059438,6202
701,701,BOB  ST,W PT LOMA  BL,32.787922,-117.027107,32.75331675,-117.24550553465984,5602
702,702,BOB ST,LELAND ST,32.787922,-117.027107,32.7142083,-117.0059438,26203
705,705,BOBOLINK WY,CARDINAL RD,32.785774,-117.158234,32.7905643,-117.1575206,13379
707,707,BOLERO DR,HISPANO DR,33.0138418,-117.0711731,33.011719,-117.066803,4474
708,708,BOLINAS ST,SOTO ST,32.7463282,-117.2367682,33.17984,-117.352882,33300
709,709,BOLIVAR ST,POTOMAC ST,32.677883,-117.069023,32.680237,-117.055931,6635
710,710,BOLLENBACHER ST,KELTON CT,32.71619,-117.072899,32.715336,-117.074921,22879
712,712,BOND ST,MISSION BAY DR,32.8055424,-117.2210324,32.8062185,-117.2190033,247226
713,713,BONITO WY,RIVER RUN DR,32.7764728,-117.1374687,32.7782285,-117.1334429,32280
715,715,BOSTON AV,KEELER AV,32.693226,-117.100166,32.693943,-117.100166,61787
716,716,BOSTON ST,MAIN AV,32.693226,-117.100166,33.39032,-117.251213,9904
717,717,BOTERO DR,W BERNARDO DR,33.0256546,-117.082916,33.0106507,-117.09151,35238
718,718,BOULDER LAKE  AV,BISBY LAKE  AV,32.800846,-117.017921,32.803247,-117.0136774,20708
719,719,BOULDER LAKE AV,BISBY LAKE AV,32.800846,-117.017921,32.803247,-117.0136774,9979
720,720,BOULDER LAKE AV,COLESHILL DR,32.800846,-117.017921,32.810177,-117.017181,3208
721,721,BOUNDARY ST,40 ST,32.7475024,-117.1229023,32.7174202,-117.1627728,15278
722,722,BOUNDARY ST,NILE ST,32.7475024,-117.1229023,32.746014,-117.121132,27992
723,723,BOUNTY ST,COLLEGE AV,32.792664,-117.070267,32.7772397,-117.0677729,15076
725,725,BRETON WY,GENOA DR,32.784744,-117.070488,32.782181,-117.068466,4307
727,727,BRIARWOOD  RD,SPRING OAK WAY ,32.6838243,-117.033105,32.685352,-117.03299,1988
728,728,BRIARWOOD  RD,SPRING OAK WY,32.6838243,-117.033105,32.685352,-117.03299,1897
731,731,BRIARWOOD RD,MANZANA WY,32.6838243,-117.033105,32.691428,-117.0241540510211,6885
732,732,BRIARWOOD RD,MONTCLIFF RD,32.6838243,-117.033105,32.68557,-117.035103,17273
733,733,BRIARWOOD RD,PARKWOOD DR,32.6838243,-117.033105,32.691883,-117.031616,32677
734,734,BRIGHTON  AV,LONG BRANCH  AV,33.02648,-117.2801505,33.3455296,-115.9898163,16260
735,735,BRIGHTON AV,CAPE MAY AV,33.02648,-117.2801505,32.7472316,-117.2453535,12140
736,736,BRIGHTON AV,LONG BRANCH AV,33.02648,-117.2801505,33.3455296,-115.9898163,191095
737,737,BRINELL ST,MERCURY ST,32.8250418,-117.1531647,32.8219016,-117.1488519,16823
738,738,BRITANNIA BL,CACTUS RD,32.5636995,-116.9796988,32.5574934,-116.9884477,8330
740,740,BRITANNIA BL,LA MEDIA RD,32.5636995,-116.9796988,32.5638758,-116.962387,4089
741,741,BRITANNIA BL,LAHINCH DR,32.5636995,-116.9796988,32.5638758,-116.962387,32241
