,start_station_name,end_station_name,count,index_x,lat_x,lng_x,index_y,lat_y,lng_y
1461,City Hall - Washington St & 1 St,Hoboken Terminal - River St & Hudson Pl,36.0,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1462,Clinton St & 7 St,Hoboken Terminal - River St & Hudson Pl,189.0,Clinton St & 7 St,40.7454153433474,-74.03333382214838,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1463,Clinton St & Newark St,Hoboken Terminal - River St & Hudson Pl,96.0,Clinton St & Newark St,40.73744627151288,-74.03570246500215,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1464,Columbus Dr at Exchange Pl,Hoboken Terminal - River St & Hudson Pl,19.0,Columbus Dr at Exchange Pl,40.71687448913104,-74.03282962516803,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1465,Columbus Drive,Hoboken Terminal - River St & Hudson Pl,14.0,Columbus Drive,40.718414308152724,-74.03889053483775,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1466,Columbus Park - Clinton St & 9 St,Hoboken Terminal - River St & Hudson Pl,187.0,Columbus Park - Clinton St & 9 St,40.748178812964326,-74.03245770266106,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1467,Communipaw & Berry Lane,Hoboken Terminal - River St & Hudson Pl,6.0,Communipaw & Berry Lane,40.7143673025405,-74.06663274240287,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1468,Essex Light Rail,Hoboken Terminal - River St & Hudson Pl,8.0,Essex Light Rail,40.712771947644676,-74.03648087782008,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1469,Grand St,Hoboken Terminal - River St & Hudson Pl,7.0,Grand St,40.71515821580811,-74.03768259947958,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1470,Grand St & 14 St,Hoboken Terminal - River St & Hudson Pl,59.0,Grand St & 14 St,40.7540790923323,-74.03159436971573,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1471,Grove St PATH,Hoboken Terminal - River St & Hudson Pl,15.0,Grove St PATH,40.71960099717589,-74.04314261412735,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1472,Hamilton Park,Hoboken Terminal - River St & Hudson Pl,22.0,Hamilton Park,40.72757525453402,-74.04424621144935,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1473,Harborside,Hoboken Terminal - River St & Hudson Pl,35.0,Harborside,40.719258962545155,-74.03423038123101,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1474,Heights Elevator,Hoboken Terminal - River St & Hudson Pl,28.0,Heights Elevator,40.74873175053401,-74.04046738441166,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1475,Hilltop,Hoboken Terminal - River St & Hudson Pl,11.0,Hilltop,40.731153329839415,-74.05754064420803,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1476,Hoboken Ave at Monmouth St,Hoboken Terminal - River St & Hudson Pl,245.0,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1477,Hoboken Terminal - Hudson St & Hudson Pl,Hoboken Terminal - River St & Hudson Pl,213.0,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1478,Hudson St & 4 St,Hoboken Terminal - River St & Hudson Pl,200.0,Hudson St & 4 St,40.740954266970824,-74.02859404962996,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1479,Jersey & 6th St,Hoboken Terminal - River St & Hudson Pl,11.0,Jersey & 6th St,40.72528591390771,-74.04555620790973,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1480,Leonard Gordon Park,Hoboken Terminal - River St & Hudson Pl,8.0,Leonard Gordon Park,40.74589833735995,-74.05724263562814,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1481,Madison St & 1 St,Hoboken Terminal - River St & Hudson Pl,187.0,Madison St & 1 St,40.73878495960618,-74.03927437553686,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1482,Madison St & 10 St,Hoboken Terminal - River St & Hudson Pl,64.0,Madison St & 10 St,40.74996974427502,-74.03586588196806,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1483,Mama Johnson Field - 4 St & Jackson St,Hoboken Terminal - River St & Hudson Pl,75.0,Mama Johnson Field - 4 St & Jackson St,40.74313645259126,-74.04004906146669,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1484,Manila & 1st,Hoboken Terminal - River St & Hudson Pl,13.0,Manila & 1st,40.72165505394273,-74.04288439126627,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1485,Marin Light Rail,Hoboken Terminal - River St & Hudson Pl,23.0,Marin Light Rail,40.714585169920014,-74.04281584524314,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1486,Marshall St & 2 St,Hoboken Terminal - River St & Hudson Pl,103.0,Marshall St & 2 St,40.740765367506214,-74.04254964402006,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1487,Monmouth and 6th,Hoboken Terminal - River St & Hudson Pl,9.0,Monmouth and 6th,40.725665114944135,-74.04880399651331,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1488,Morris Canal,Hoboken Terminal - River St & Hudson Pl,11.0,Morris Canal,40.71238483701534,-74.038468170639,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1489,Newark Ave,Hoboken Terminal - River St & Hudson Pl,6.0,Newark Ave,40.72151674031582,-74.04630136759572,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1490,Newport PATH,Hoboken Terminal - River St & Hudson Pl,45.0,Newport PATH,40.727220293617044,-74.03375238731287,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1491,Newport Pkwy,Hoboken Terminal - River St & Hudson Pl,96.0,Newport Pkwy,40.72874290486994,-74.03211046211277,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1492,Oakland Ave,Hoboken Terminal - River St & Hudson Pl,48.0,Oakland Ave,40.73759292489517,-74.05245382611778,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1493,Pershing Field,Hoboken Terminal - River St & Hudson Pl,34.0,Pershing Field,40.742657183344456,-74.05181096657569,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1494,Riverview Park,Hoboken Terminal - River St & Hudson Pl,59.0,Riverview Park,40.744459053317044,-74.04391302290752,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1495,South Waterfront Walkway - Sinatra Dr & 1 St,Hoboken Terminal - River St & Hudson Pl,65.0,South Waterfront Walkway - Sinatra Dr & 1 St,40.73700753288959,-74.02777588542521,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1496,Southwest Park - Jackson St & Observer Hwy,Hoboken Terminal - River St & Hudson Pl,118.0,Southwest Park - Jackson St & Observer Hwy,40.7375689337438,-74.04166100633643,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1497,Stevens - River Ter & 6 St,Hoboken Terminal - River St & Hudson Pl,140.0,Stevens - River Ter & 6 St,40.743144991244904,-74.0269876793701,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1498,Van Vorst Park,Hoboken Terminal - River St & Hudson Pl,8.0,Van Vorst Park,40.718478880955466,-74.0477327437289,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1499,Warren St,Hoboken Terminal - River St & Hudson Pl,41.0,Warren St,40.72112066810259,-74.03803718607728,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1500,Washington St,Hoboken Terminal - River St & Hudson Pl,53.0,Washington St,40.724291891746596,-74.03548133892006,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1501,Willow Ave & 12 St,Hoboken Terminal - River St & Hudson Pl,90.0,Willow Ave & 12 St,40.751887812263035,-74.03037017113127,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1502,11 St & Washington St,Hudson St & 4 St,70.0,11 St & Washington St,40.749990333032464,-74.02718736140429,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1503,12 St & Sinatra Dr N,Hudson St & 4 St,132.0,12 St & Sinatra Dr N,40.750615092166825,-74.02405697384529,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1504,14 St Ferry - 14 St & Shipyard Ln,Hudson St & 4 St,148.0,14 St Ferry - 14 St & Shipyard Ln,40.752916153031606,-74.02431191844445,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1505,4 St & Grand St,Hudson St & 4 St,25.0,4 St & Grand St,40.742268376059016,-74.03508320196188,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1506,5 Corners Library,Hudson St & 4 St,11.0,5 Corners Library,40.73497416679167,-74.05952595831847,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1507,6 St & Grand St,Hudson St & 4 St,16.0,6 St & Grand St,40.74437858646239,-74.03447839868532,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1508,7 St & Monroe St,Hudson St & 4 St,44.0,7 St & Monroe St,40.74642493639741,-74.0380286862046,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1509,8 St & Washington St,Hudson St & 4 St,51.0,8 St & Washington St,40.74598271979199,-74.02816823278691,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1510,9 St HBLR - Jackson St & 8 St,Hudson St & 4 St,42.0,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1511,Adams St & 11 St,Hudson St & 4 St,40.0,Adams St & 11 St,40.75086734758054,-74.03356182037257,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1512,Adams St & 2 St,Hudson St & 4 St,33.0,Adams St & 2 St,40.73979841179733,-74.03689012302054,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1513,Bloomfield St & 15 St,Hudson St & 4 St,48.0,Bloomfield St & 15 St,40.75450461099914,-74.02657712307197,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1514,Brunswick St,Hudson St & 4 St,6.0,Brunswick St,40.72414786663121,-74.05066483953951,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1515,Christ Hospital,Hudson St & 4 St,7.0,Christ Hospital,40.73478751985362,-74.0504451350773,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1516,Church Sq Park - 5 St & Park Ave,Hudson St & 4 St,26.0,Church Sq Park - 5 St & Park Ave,40.742657893537604,-74.03224963376663,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1517,City Hall,Hudson St & 4 St,7.0,City Hall,40.717730294069206,-74.04387749609651,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1518,City Hall - Washington St & 1 St,Hudson St & 4 St,40.0,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1519,Clinton St & 7 St,Hudson St & 4 St,45.0,Clinton St & 7 St,40.7454153433474,-74.03333382214838,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1520,Clinton St & Newark St,Hudson St & 4 St,24.0,Clinton St & Newark St,40.73744627151288,-74.03570246500215,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1521,Columbus Dr at Exchange Pl,Hudson St & 4 St,10.0,Columbus Dr at Exchange Pl,40.71687448913104,-74.03282962516803,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1522,Columbus Park - Clinton St & 9 St,Hudson St & 4 St,65.0,Columbus Park - Clinton St & 9 St,40.748178812964326,-74.03245770266106,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1523,Grand St,Hudson St & 4 St,7.0,Grand St,40.71515821580811,-74.03768259947958,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1524,Grand St & 14 St,Hudson St & 4 St,76.0,Grand St & 14 St,40.7540790923323,-74.03159436971573,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1525,Grove St PATH,Hudson St & 4 St,9.0,Grove St PATH,40.71960099717589,-74.04314261412735,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1526,Hamilton Park,Hudson St & 4 St,8.0,Hamilton Park,40.72757525453402,-74.04424621144935,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1527,Harborside,Hudson St & 4 St,17.0,Harborside,40.719258962545155,-74.03423038123101,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1528,Heights Elevator,Hudson St & 4 St,18.0,Heights Elevator,40.74873175053401,-74.04046738441166,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1529,Hoboken Ave at Monmouth St,Hudson St & 4 St,64.0,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1530,Hoboken Terminal - Hudson St & Hudson Pl,Hudson St & 4 St,51.0,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1531,Hoboken Terminal - River St & Hudson Pl,Hudson St & 4 St,194.0,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1532,Jersey & 3rd,Hudson St & 4 St,6.0,Jersey & 3rd,40.72331733868367,-74.04594517066816,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1533,Jersey & 6th St,Hudson St & 4 St,9.0,Jersey & 6th St,40.72528591390771,-74.04555620790973,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1534,Madison St & 1 St,Hudson St & 4 St,35.0,Madison St & 1 St,40.73878495960618,-74.03927437553686,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1535,Madison St & 10 St,Hudson St & 4 St,24.0,Madison St & 10 St,40.74996974427502,-74.03586588196806,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1536,Mama Johnson Field - 4 St & Jackson St,Hudson St & 4 St,28.0,Mama Johnson Field - 4 St & Jackson St,40.74313645259126,-74.04004906146669,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1537,Manila & 1st,Hudson St & 4 St,9.0,Manila & 1st,40.72165505394273,-74.04288439126627,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1538,Marin Light Rail,Hudson St & 4 St,6.0,Marin Light Rail,40.714585169920014,-74.04281584524314,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1539,Marshall St & 2 St,Hudson St & 4 St,61.0,Marshall St & 2 St,40.740765367506214,-74.04254964402006,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1540,Newark Ave,Hudson St & 4 St,9.0,Newark Ave,40.72151674031582,-74.04630136759572,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1541,Newport PATH,Hudson St & 4 St,36.0,Newport PATH,40.727220293617044,-74.03375238731287,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1542,Newport Pkwy,Hudson St & 4 St,66.0,Newport Pkwy,40.72874290486994,-74.03211046211277,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1543,Oakland Ave,Hudson St & 4 St,10.0,Oakland Ave,40.73759292489517,-74.05245382611778,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1544,Riverview Park,Hudson St & 4 St,20.0,Riverview Park,40.744459053317044,-74.04391302290752,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1545,South Waterfront Walkway - Sinatra Dr & 1 St,Hudson St & 4 St,103.0,South Waterfront Walkway - Sinatra Dr & 1 St,40.73700753288959,-74.02777588542521,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1546,Southwest Park - Jackson St & Observer Hwy,Hudson St & 4 St,40.0,Southwest Park - Jackson St & Observer Hwy,40.7375689337438,-74.04166100633643,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1547,Stevens - River Ter & 6 St,Hudson St & 4 St,21.0,Stevens - River Ter & 6 St,40.743144991244904,-74.0269876793701,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1548,Warren St,Hudson St & 4 St,19.0,Warren St,40.72112066810259,-74.03803718607728,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1549,Washington St,Hudson St & 4 St,24.0,Washington St,40.724291891746596,-74.03548133892006,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1550,Willow Ave & 12 St,Hudson St & 4 St,56.0,Willow Ave & 12 St,40.751887812263035,-74.03037017113127,Hudson St & 4 St,40.740954266970824,-74.02859404962996
1551,Astor Place,JC Medical Center,6.0,Astor Place,40.719276111812604,-74.07127583741752,JC Medical Center,40.716536226401026,-74.04961717509839
1552,Bergen Ave & Sip Ave,JC Medical Center,6.0,Bergen Ave & Sip Ave,40.73104361248367,-74.06443169597715,JC Medical Center,40.716536226401026,-74.04961717509839
1553,Brunswick & 6th,JC Medical Center,6.0,Brunswick & 6th,40.72602894617706,-74.0503929030257,JC Medical Center,40.716536226401026,-74.04961717509839
1554,Brunswick St,JC Medical Center,13.0,Brunswick St,40.72414786663121,-74.05066483953951,JC Medical Center,40.716536226401026,-74.04961717509839
1555,City Hall,JC Medical Center,68.0,City Hall,40.717730294069206,-74.04387749609651,JC Medical Center,40.716536226401026,-74.04961717509839
1556,Columbus Dr at Exchange Pl,JC Medical Center,20.0,Columbus Dr at Exchange Pl,40.71687448913104,-74.03282962516803,JC Medical Center,40.716536226401026,-74.04961717509839
1557,Columbus Drive,JC Medical Center,30.0,Columbus Drive,40.718414308152724,-74.03889053483775,JC Medical Center,40.716536226401026,-74.04961717509839
1558,Communipaw & Berry Lane,JC Medical Center,10.0,Communipaw & Berry Lane,40.7143673025405,-74.06663274240287,JC Medical Center,40.716536226401026,-74.04961717509839
1559,Dixon Mills,JC Medical Center,7.0,Dixon Mills,40.721632342323566,-74.04998467723249,JC Medical Center,40.716536226401026,-74.04961717509839
1560,Essex Light Rail,JC Medical Center,14.0,Essex Light Rail,40.712771947644676,-74.03648087782008,JC Medical Center,40.716536226401026,-74.04961717509839
1561,Grand St,JC Medical Center,39.0,Grand St,40.71515821580811,-74.03768259947958,JC Medical Center,40.716536226401026,-74.04961717509839
1562,Grove St PATH,JC Medical Center,245.0,Grove St PATH,40.71960099717589,-74.04314261412735,JC Medical Center,40.716536226401026,-74.04961717509839
1563,Hamilton Park,JC Medical Center,15.0,Hamilton Park,40.72757525453402,-74.04424621144935,JC Medical Center,40.716536226401026,-74.04961717509839
1564,Harborside,JC Medical Center,10.0,Harborside,40.719258962545155,-74.03423038123101,JC Medical Center,40.716536226401026,-74.04961717509839
1565,Hilltop,JC Medical Center,10.0,Hilltop,40.731153329839415,-74.05754064420803,JC Medical Center,40.716536226401026,-74.04961717509839
1566,Hoboken Ave at Monmouth St,JC Medical Center,10.0,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235,JC Medical Center,40.716536226401026,-74.04961717509839
1567,Jersey & 3rd,JC Medical Center,34.0,Jersey & 3rd,40.72331733868367,-74.04594517066816,JC Medical Center,40.716536226401026,-74.04961717509839
1568,Jersey & 6th St,JC Medical Center,8.0,Jersey & 6th St,40.72528591390771,-74.04555620790973,JC Medical Center,40.716536226401026,-74.04961717509839
