,Unnamed: 0,CNN,PRIMARY_ST,start_loc,end_loc,count,DATE,lat_x,lon_x,lat_y,lon_y
3304,3304,8661000,MANOR DR , KENWOOD , OCEAN,212,10/30/2018,37.7280605,-122.4628968,37.72594135,-122.45138012632498
3305,3305,8661000,MANOR DR , KENWOOD , OCEAN,271,10/30/2018,37.7280605,-122.4628968,37.72594135,-122.45138012632498
3312,3312,10220000,PALOU AVE , KEITH , JENNINGS,2718,10/30/2018,37.7320748,-122.387381,37.7307991,-122.385472
3313,3313,10220000,PALOU AVE , KEITH , JENNINGS,2994,10/30/2018,37.7320748,-122.387381,37.7307991,-122.385472
3314,3314,11277000,SADOWA ST , CAPITOL , PLYMOUTH,424,10/30/2018,37.7131987,-122.4589328,37.7201313,-122.4561528
3315,3315,11277000,SADOWA ST , CAPITOL , PLYMOUTH,1131,10/30/2018,37.7131987,-122.4589328,37.7201313,-122.4561528
3318,3318,1588000,28TH AVE, MORAGA , NORIEGA,1316,10/31/2018,37.7564451,-122.465705,37.7539514,-122.485919
3319,3319,1588000,28TH AVE, MORAGA , NORIEGA,1477,10/31/2018,37.7564451,-122.465705,37.7539514,-122.485919
3336,3336,7901000,KISKA RD , INGALLS , REARDON,1368,10/31/2018,37.7311117,-122.379404,37.7300636,-122.37713
3337,3337,7901000,KISKA RD , INGALLS , REARDON,1426,10/31/2018,37.7311117,-122.379404,37.7300636,-122.37713
3338,3338,8661000,MANOR DR , KENWOOD , OCEAN,348,10/31/2018,37.7280605,-122.4628968,37.72594135,-122.45138012632498
3339,3339,8661000,MANOR DR , KENWOOD , OCEAN,497,10/31/2018,37.7280605,-122.4628968,37.72594135,-122.45138012632498
3346,3346,10220000,PALOU AVE , KEITH , JENNINGS,2797,10/31/2018,37.7320748,-122.387381,37.7307991,-122.385472
3347,3347,10220000,PALOU AVE , KEITH , JENNINGS,3194,10/31/2018,37.7320748,-122.387381,37.7307991,-122.385472
3348,3348,11277000,SADOWA ST , CAPITOL , PLYMOUTH,522,10/31/2018,37.7131987,-122.4589328,37.7201313,-122.4561528
3349,3349,11277000,SADOWA ST , CAPITOL , PLYMOUTH,1262,10/31/2018,37.7131987,-122.4589328,37.7201313,-122.4561528
3354,3354,3920000,CHENERY ST , MIGUEL , CHARLES,1665,11/1/2018,37.7371492,-122.427962,37.7805013,-122.412544
3355,3355,3920000,CHENERY ST , MIGUEL , CHARLES,1254,11/1/2018,37.7371492,-122.427962,37.7805013,-122.412544
3378,3378,2619000,BAKER ST , BUSH , PINE,1691,11/6/2018,37.7901854,-122.4088254,37.7910886,-122.4090158
3379,3379,2619000,BAKER ST , BUSH , PINE,1516,11/6/2018,37.7901854,-122.4088254,37.7910886,-122.4090158
3380,3380,2607000,BAKER ST , FELL , HAYES,3184,11/6/2018,37.7759099,-122.4231952,37.7745981,-122.4409874
3381,3381,2607000,BAKER ST , FELL , HAYES,2914,11/6/2018,37.7759099,-122.4231952,37.7745981,-122.4409874
3382,3382,4234000,COLE ST , FULTON ST , GROVE,607,11/6/2018,37.7734186,-122.4656809,37.7360855,-122.47861923124395
3383,3383,4234000,COLE ST , FULTON ST , GROVE,518,11/6/2018,37.7734186,-122.4656809,37.7360855,-122.47861923124395
3384,3384,5076000,EDDY ST , BRODERICK , DIVISADERO,742,11/6/2018,37.78563495,-122.44256769559615,37.780328,-122.4390173
3385,3385,5076000,EDDY ST , BRODERICK , DIVISADERO,693,11/6/2018,37.78563495,-122.44256769559615,37.780328,-122.4390173
3386,3386,5730000,FORD ST , NOE , SANCHEZ,224,11/6/2018,37.7638224,-122.4335594,37.7662732,-122.4305762
3387,3387,5730000,FORD ST , NOE , SANCHEZ,153,11/6/2018,37.7638224,-122.4335594,37.7662732,-122.4305762
3394,3394,6561000,GROVE ST , FILLMORE ST , WEBSTER,843,11/6/2018,37.7770996,-122.4313571,37.7901419,-122.4322338
3395,3395,6561000,GROVE ST , FILLMORE ST , WEBSTER,1041,11/6/2018,37.7770996,-122.4313571,37.7901419,-122.4322338
3396,3396,8567000,LYON ST , PINE ST , BUSH,959,11/6/2018,37.7913012,-122.4073583,37.7901854,-122.4088254
3397,3397,8567000,LYON ST , PINE ST , BUSH,2827,11/6/2018,37.7913012,-122.4073583,37.7901854,-122.4088254
3401,3401,10161000,PACIFIC AVE , BAKER , BRODERICK,1501,11/6/2018,37.7847532,-122.4433828,37.78563495,-122.44256769559615
3404,3404,11696000,SCOTT ST , ELLIS , O'FARRELL,2914,11/6/2018,37.7855844,-122.4072072,37.7863076,-122.4080112
3424,3424,2619000,BAKER ST , BUSH , PINE,1756,11/7/2018,37.7901854,-122.4088254,37.7910886,-122.4090158
3425,3425,2619000,BAKER ST , BUSH , PINE,1478,11/7/2018,37.7901854,-122.4088254,37.7910886,-122.4090158
3426,3426,2607000,BAKER ST , FELL , HAYES,3332,11/7/2018,37.7759099,-122.4231952,37.7745981,-122.4409874
3427,3427,2607000,BAKER ST , FELL , HAYES,2978,11/7/2018,37.7759099,-122.4231952,37.7745981,-122.4409874
3428,3428,4234000,COLE ST , FULTON ST , GROVE,599,11/7/2018,37.7734186,-122.4656809,37.7745981,-122.4409874
3429,3429,4234000,COLE ST , FULTON ST , GROVE,514,11/7/2018,37.7734186,-122.4656809,37.7360855,-122.47861923124395
3430,3430,5076000,EDDY ST , BRODERICK , DIVISADERO,674,11/7/2018,37.78563495,-122.44256769559615,37.780328,-122.4390173
3431,3431,5076000,EDDY ST , BRODERICK , DIVISADERO,683,11/7/2018,37.78563495,-122.44256769559615,37.780328,-122.4390173
3432,3432,5730000,FORD ST , NOE , SANCHEZ,196,11/7/2018,37.7638224,-122.4335594,37.7662732,-122.4305762
3433,3433,5730000,FORD ST , NOE , SANCHEZ,150,11/7/2018,37.7638224,-122.4335594,37.7662732,-122.4305762
3442,3442,8567000,LYON ST , PINE ST , BUSH,1006,11/7/2018,37.7913012,-122.4073583,37.7901854,-122.4088254
3443,3443,8567000,LYON ST , PINE ST , BUSH,2852,11/7/2018,37.7913012,-122.4073583,37.7901854,-122.4088254
3458,3458,2093000,ADDISON ST , BEMIS , DIGBY,864,11/13/2018,37.7378904,-122.429618,37.7398939,-122.4336045
3459,3459,2093000,ADDISON ST , BEMIS , DIGBY,1035,11/13/2018,37.7378904,-122.429618,37.7398939,-122.4336045
3462,3462,3680000,CAPP ST ,23RD,24TH,1765,11/13/2018,37.7634988,-122.4185035,37.7634988,-122.4185035
3463,3463,3680000,CAPP ST ,23RD,24TH,1849,11/13/2018,37.7634988,-122.4185035,37.7634988,-122.4185035
3480,3480,4637000,DE HARO ST ,22ND,23RD,836,11/13/2018,37.757286,-122.3923999,37.7656814,-122.4016818
3481,3481,4637000,DE HARO ST ,22ND,23RD,1156,11/13/2018,37.757286,-122.3923999,37.7656814,-122.4016818
3482,3482,5628000,FLORIDA ST ,23RD,24TH,510,11/13/2018,37.7617069,-122.4111059,37.7617069,-122.4111059
3483,3483,5628000,FLORIDA ST ,23RD,24TH,765,11/13/2018,37.7617069,-122.4111059,37.7617069,-122.4111059
3488,3488,6652000,HAMPSHIRE ST ,19TH,20TH,1064,11/13/2018,37.7577156,-122.4077731,37.7577156,-122.4077731
3489,3489,6652000,HAMPSHIRE ST ,19TH,20TH,825,11/13/2018,37.7577156,-122.4077731,37.7577156,-122.4077731
3494,3494,7636000,JUANITA WAY , DEL SUR , REX,97,11/13/2018,37.7344516,-122.4594728,37.7409771,-122.4574998
3495,3495,7636000,JUANITA WAY , DEL SUR , REX,350,11/13/2018,37.7344516,-122.4594728,37.7409771,-122.4574998
3496,3496,7635000,JUANITA WAY , DEL SUR , REX,97,11/13/2018,37.7344516,-122.4594728,37.7409771,-122.4574998
3497,3497,7635000,JUANITA WAY , DEL SUR , REX,350,11/13/2018,37.7344516,-122.4594728,37.7409771,-122.4574998
3504,3504,11405000,SAN CARLOS ST ,19TH,20TH,920,11/13/2018,37.7601049,-122.420002,37.7601049,-122.420002
3505,3505,11405000,SAN CARLOS ST ,19TH,20TH,0,11/13/2018,37.7601049,-122.420002,37.7601049,-122.420002
3512,3512,13470000,WAWONA ST ,14TH ST,15TH ST,1062,11/13/2018,37.7411837,-122.4667105,37.7411837,-122.4667105
3513,3513,13470000,WAWONA ST ,14TH ST,15TH ST,943,11/13/2018,37.7411837,-122.4667105,37.7411837,-122.4667105
3514,3514,13469000,WAWONA ST ,14TH ST,15TH ST,1062,11/13/2018,37.7411837,-122.4667105,37.7411837,-122.4667105
3515,3515,13469000,WAWONA ST ,14TH ST,15TH ST,943,11/13/2018,37.7411837,-122.4667105,37.7411837,-122.4667105
3520,3520,2093000,ADDISON ST , BEMIS , DIGBY,866,11/14/2018,37.7378904,-122.429618,37.7398939,-122.4336045
3521,3521,2093000,ADDISON ST , BEMIS , DIGBY,1063,11/14/2018,37.7378904,-122.429618,37.7398939,-122.4336045
3542,3542,4637000,DE HARO ST ,22ND ST,23RD ST,860,11/14/2018,37.7572978,-122.400813,37.7548189,-122.400573
3543,3543,4637000,DE HARO ST ,22ND ST,23RD ST,1229,11/14/2018,37.7572978,-122.400813,37.7548189,-122.400573
3550,3550,6652000,HAMPSHIRE ST ,19TH ST,20TH ST,1032,11/14/2018,37.7603869,-122.4168053,37.7604997,-122.3885771
3551,3551,6652000,HAMPSHIRE ST ,19TH ST,20TH ST,847,11/14/2018,37.7603869,-122.4168053,37.7604997,-122.3885771
3556,3556,7636000,JUANITA WAY , DEL SUR , REX,100,11/14/2018,37.7344516,-122.4594728,37.7409771,-122.4574998
3557,3557,7636000,JUANITA WAY , DEL SUR , REX,392,11/14/2018,37.7344516,-122.4594728,37.7409771,-122.4574998
3558,3558,7635000,JUANITA WAY , DEL SUR , REX,100,11/14/2018,37.7344516,-122.4594728,37.7409771,-122.4574998
3559,3559,7635000,JUANITA WAY , DEL SUR , REX,392,11/14/2018,37.7344516,-122.4594728,37.7409771,-122.4574998
3562,3562,10332001,PENNSYLVANIA AVE ,18TH ST, MARIPOSA,747,11/14/2018,37.761385,-122.4268241,37.7643313,-122.3888694
3563,3563,10332001,PENNSYLVANIA AVE ,18TH ST, MARIPOSA,2576,11/14/2018,37.761385,-122.4268241,37.7643313,-122.3888694
3564,3564,10332000,PENNSYLVANIA AVE ,18TH ST, MARIPOSA,747,11/14/2018,37.761385,-122.4268241,37.7643313,-122.3888694
3565,3565,10332000,PENNSYLVANIA AVE ,18TH ST, MARIPOSA,2576,11/14/2018,37.761385,-122.4268241,37.7643313,-122.3888694
3566,3566,11405000,SAN CARLOS ST ,19TH ST,20TH ST,943,11/14/2018,37.7601049,-122.420002,37.7601049,-122.420002
3567,3567,11405000,SAN CARLOS ST ,19TH ST,20TH ST,0,11/14/2018,37.7601049,-122.420002,37.7601049,-122.420002
3573,3573,13470000,WAWONA ST ,14TH ST,15TH,1092,11/14/2018,37.7411837,-122.4667105,37.7411837,-122.4667105
3574,3574,13469000,WAWONA ST ,14TH ST,15TH,932,11/14/2018,37.7411837,-122.4667105,37.7411837,-122.4667105
3575,3575,13470000,WAWONA ST ,14TH ST,15TH,932,11/14/2018,37.7411837,-122.4667105,37.7411837,-122.4667105
3576,3576,468000,10TH AVE, CABRILLO ST , FULTON ST,467,12/11/2018,37.7751274,-122.469243,37.7734186,-122.4656809
3577,3577,468000,10TH AVE, CABRILLO ST , FULTON ST,1076,12/11/2018,37.7751274,-122.469243,37.7734186,-122.4656809
3580,3580,318000,6TH AVE, ANZA ST , BALBOA ST,1321,12/11/2018,37.7798991,-122.4559881,37.7769437,-122.4640915
3581,3581,318000,6TH AVE, ANZA ST , BALBOA ST,1276,12/11/2018,37.7798991,-122.4559881,37.7769437,-122.4640915
3582,3582,320000,6TH AVE, CABRILLO ST , FULTON ST,980,12/11/2018,37.7751274,-122.469243,37.7739755,-122.4637005
3583,3583,320000,6TH AVE, CABRILLO ST , FULTON ST,1019,12/11/2018,37.7751274,-122.469243,37.7739755,-122.4637005
3584,3584,315000,6TH AVE, CORNWALL ST , CLEMENT ST,1285,12/11/2018,37.784632,-122.4644747,37.7831277,-122.4645445
3585,3585,315000,6TH AVE, CORNWALL ST , CLEMENT ST,1278,12/11/2018,37.784632,-122.4644747,37.7831277,-122.4645445
3586,3586,356000,7TH AVE, CABRILLO ST , FULTON ST,1041,12/11/2018,37.7751274,-122.469243,37.7734186,-122.4656809
3587,3587,356000,7TH AVE, CABRILLO ST , FULTON ST,676,12/11/2018,37.7751274,-122.469243,37.7734186,-122.4656809
3588,3588,393000,8TH AVE, CABRILLO ST , FULTON ST,2627,12/11/2018,37.7750354,-122.4660946,37.7737181,-122.4658404
3589,3589,393000,8TH AVE, CABRILLO ST , FULTON ST,2852,12/11/2018,37.7750354,-122.4660946,37.7737181,-122.4658404
3594,3594,468000,10TH AVE, CABRILLO ST , FULTON ST,532,12/12/2018,37.7751274,-122.469243,37.7734186,-122.4656809
3595,3595,468000,10TH AVE, CABRILLO ST , FULTON ST,1131,12/12/2018,37.7751274,-122.469243,37.7734186,-122.4656809
3598,3598,318000,6TH AVE, ANZA ST , BALBOA ST,1388,12/12/2018,37.7798991,-122.4559881,37.7769437,-122.4640915
3599,3599,318000,6TH AVE, ANZA ST , BALBOA ST,1374,12/12/2018,37.7798991,-122.4559881,37.7769437,-122.4640915
3600,3600,320000,6TH AVE, CABRILLO ST , FULTON ST,1038,12/12/2018,37.7751274,-122.469243,37.7739755,-122.4637005
3601,3601,320000,6TH AVE, CABRILLO ST , FULTON ST,1065,12/12/2018,37.7751274,-122.469243,37.7739755,-122.4637005
3602,3602,315000,6TH AVE, CORNWALL ST , CLEMENT ST,1249,12/12/2018,37.784632,-122.4644747,37.7831277,-122.4645445
3603,3603,315000,6TH AVE, CORNWALL ST , CLEMENT ST,1321,12/12/2018,37.784632,-122.4644747,37.7831277,-122.4645445
3604,3604,356000,7TH AVE, CABRILLO ST , FULTON ST,1036,12/12/2018,37.7751274,-122.469243,37.7734186,-122.4656809
3605,3605,356000,7TH AVE, CABRILLO ST , FULTON ST,663,12/12/2018,37.7751274,-122.469243,37.7734186,-122.4656809
3606,3606,393000,8TH AVE, CABRILLO ST , FULTON ST,2709,12/12/2018,37.7750354,-122.4660946,37.7737181,-122.4658404
3607,3607,393000,8TH AVE, CABRILLO ST , FULTON ST,2934,12/12/2018,37.7750354,-122.4660946,37.7737181,-122.4658404
3608,3608,11555000,SANSOME ST , BROADWAY ST , VALLEJO ST,5347,12/12/2018,37.7983401,-122.402415,37.7996216,-122.4023808
3609,3609,11555000,SANSOME ST , BROADWAY ST , VALLEJO ST,0,12/12/2018,37.7983401,-122.402415,37.7996216,-122.4023808
3610,3610,11555000,SANSOME ST , GREEN ST , UNION ST,5503,12/12/2018,37.7953361,-122.4418188,37.7971079,-122.4354111
3611,3611,11555000,SANSOME ST , GREEN ST , UNION ST,0,12/12/2018,37.7953361,-122.4418188,37.7971079,-122.4354111
3616,3616,11555000,SANSOME ST , BROADWAY ST , VALLEJO ST,5775,12/13/2018,37.7983401,-122.402415,37.7996216,-122.4023808
3617,3617,11555000,SANSOME ST , BROADWAY ST , VALLEJO ST,0,12/13/2018,37.7983401,-122.402415,37.7996216,-122.4023808
3618,3618,11557000,SANSOME ST , GREEN ST , UNION ST,5882,12/13/2018,37.7953361,-122.4418188,37.7971079,-122.4354111
3619,3619,11557000,SANSOME ST , GREEN ST , UNION ST,0,12/13/2018,37.7953361,-122.4418188,37.7971079,-122.4354111
3620,3620,827000,18TH AVE, CALIFORNIA ST , LAKE ST,243,12/18/2018,37.7412372,-122.4745108,37.7857054,-122.48623
3621,3621,827000,18TH AVE, CALIFORNIA ST , LAKE ST,268,12/18/2018,37.7412372,-122.4745108,37.7857054,-122.48623
3622,3622,902000,19TH AVE, CALIFORNIA ST , LAKE ST,665,12/18/2018,37.728894,-122.4749123,37.7857054,-122.48623
3623,3623,902000,19TH AVE, CALIFORNIA ST , LAKE ST,562,12/18/2018,37.728894,-122.4749123,37.7857054,-122.48623
3624,3624,1291000,24TH AVE, CALIFORNIA ST , LAKE ST,434,12/18/2018,37.78446,-122.4724574,37.7857054,-122.48623
3625,3625,1291000,24TH AVE, CALIFORNIA ST , LAKE ST,372,12/18/2018,37.78446,-122.4724574,37.7857054,-122.48623
3626,3626,1578000,28TH AVE, GEARY BLVD , CLEMENT ST,1121,12/18/2018,37.780113,-122.4877684,37.7825808,-122.4726317
3627,3627,1578000,28TH AVE, GEARY BLVD , CLEMENT ST,875,12/18/2018,37.780113,-122.4877684,37.7825808,-122.4726317
3628,3628,811000,17TH ST, CASTRO , DIAMOND,4744,12/19/2018,37.762029,-122.4429086,37.7828226,-122.4701975
3629,3629,812000,17TH ST, CASTRO , DIAMOND,4744,12/19/2018,37.762029,-122.4429086,37.7828226,-122.4701975
3630,3630,827000,18TH AVE, CALIFORNIA ST , LAKE ST,240,12/19/2018,37.7412372,-122.4745108,37.7857054,-122.48623
3631,3631,827000,18TH AVE, CALIFORNIA ST , LAKE ST,297,12/19/2018,37.7412372,-122.4745108,37.7857054,-122.48623
3632,3632,902000,19TH AVE, CALIFORNIA ST , LAKE ST,676,12/19/2018,37.78446,-122.4724574,37.7857054,-122.48623
3633,3633,902000,19TH AVE, CALIFORNIA ST , LAKE ST,559,12/19/2018,37.728894,-122.4749123,37.7857054,-122.48623
3635,3635,1291000,24TH AVE, CALIFORNIA ST , LAKE ST,458,12/19/2018,37.78446,-122.4724574,37.7857054,-122.48623
3636,3636,1291000,24TH AVE, CALIFORNIA ST , LAKE ST,400,12/19/2018,37.78446,-122.4724574,37.7857054,-122.48623
3645,3645,5320000,EUREKA ST ,20TH,21ST,1976,12/19/2018,37.7618291,-122.4383904,37.7618291,-122.4383904
3646,3646,5320000,EUREKA ST ,20TH,21ST,3208,12/19/2018,37.7618291,-122.4383904,37.7618291,-122.4383904
3647,3647,7413000,JACKSON ST , LAUREL , WALNUT,1746,12/19/2018,37.7869494,-122.4499106,37.7897368,-122.4490324
3648,3648,7413000,JACKSON ST , LAUREL , WALNUT,1817,12/19/2018,37.7869494,-122.4499106,37.7897368,-122.4490324
3649,3649,811000,17TH ST, CASTRO , DIAMOND,4841,12/20/2018,37.762029,-122.4429086,37.7828226,-122.4701975
3650,3650,812000,17TH ST, CASTRO , DIAMOND,4841,12/20/2018,37.762029,-122.4429086,37.7624059,-122.4377995
3657,3657,5320000,EUREKA ST ,20TH,21ST,2046,12/20/2018,37.7618291,-122.4383904,37.7618291,-122.4383904
3658,3658,5320000,EUREKA ST ,20TH,21ST,3136,12/20/2018,37.7618291,-122.4383904,37.7618291,-122.4383904
3659,3659,7413000,JACKSON ST , LAUREL , WALNUT,1798,12/20/2018,37.7869494,-122.4499106,37.7897368,-122.4490324
3660,3660,7413000,JACKSON ST , LAUREL , WALNUT,1837,12/20/2018,37.7869494,-122.4499106,37.7897368,-122.4490324
3661,3661,1195000,22ND ST, GUERRERO , DOLORES,1776,1/23/2019,37.7455675,-122.42206226059592,37.7550407,-122.4255405
3662,3662,1195000,22ND ST, GUERRERO , DOLORES,2055,1/23/2019,37.7455675,-122.42206226059592,37.7550407,-122.4255405
3663,3663,1196000,22ND ST, GUERRERO , DOLORES,1776,1/23/2019,37.7455675,-122.42206226059592,37.76878,-122.4272991
3664,3664,1196000,22ND ST, GUERRERO , DOLORES,2055,1/23/2019,37.7455675,-122.42206226059592,37.76878,-122.4272991
3665,3665,1198000,22ND ST, GUERRERO , DOLORES,1776,1/23/2019,37.7455675,-122.42206226059592,37.76878,-122.4272991
3666,3666,1198000,22ND ST, GUERRERO , DOLORES,2055,1/23/2019,37.7455675,-122.42206226059592,37.7550407,-122.4255405
3669,3669,1600000,28TH ST, CHURCH ST , DOLORES,518,1/23/2019,37.7672666,-122.4292613,37.76878,-122.4272991
3670,3670,1600000,28TH ST, CHURCH ST , DOLORES,1019,1/23/2019,37.7672666,-122.4292613,37.76878,-122.4272991
3672,3672,1602000,28TH ST, NOE , SANCHEZ,809,1/23/2019,37.7451726,-122.4289105,37.7662732,-122.4305762
3673,3673,3197000,BRODERICK ST , EDDY , TURK,1835,1/23/2019,37.783461,-122.4164007,37.779357,-122.4405694
3674,3674,3197000,BRODERICK ST , EDDY , TURK,1278,1/23/2019,37.783461,-122.4164007,37.779357,-122.4405694
3675,3675,3712000,CAROLINA ST ,20TH,22ND,148,1/23/2019,37.7558078,-122.3996912,37.7572147,-122.3998313
3676,3676,3712000,CAROLINA ST ,20TH,22ND,141,1/23/2019,37.7558078,-122.3996912,37.7572147,-122.3998313
3677,3677,3713000,CAROLINA ST ,20TH,22ND,148,1/23/2019,37.7558078,-122.3996912,37.7572147,-122.3998313
3678,3678,3713000,CAROLINA ST ,20TH,22ND,141,1/23/2019,37.7558078,-122.3996912,37.7572147,-122.3998313
3679,3679,5201000,ELLSWORTH ST , ALEMANY , CRESCENT,885,1/23/2019,37.7355186,-122.4078,37.7347177,-122.414901
3680,3680,5201000,ELLSWORTH ST , ALEMANY , CRESCENT,0,1/23/2019,37.7355186,-122.4078,37.7347177,-122.414901
3681,3681,5777000,FRANCISCO ST , BAKER , BRODERICK,1157,1/23/2019,37.7847532,-122.4433828,37.78563495,-122.44256769559615
3682,3682,5777000,FRANCISCO ST , BAKER , BRODERICK,2141,1/23/2019,37.7847532,-122.4433828,37.78760615,-122.44181918574634
3689,3689,8568000,LYON ST , CALIFORNIA , PINE,1999,1/23/2019,37.7975256,-122.4471771,37.7910886,-122.4090158
3690,3690,8568000,LYON ST , CALIFORNIA , PINE,2834,1/23/2019,37.7975256,-122.4471771,37.7910886,-122.4090158
3691,3691,10616101,PORTOLA DR , SYDNEY WAY , LAGUNA HONDA,7997,1/23/2019,37.7445991,-122.4535131,37.7428789,-122.45523
3692,3692,10616101,PORTOLA DR , SYDNEY WAY , LAGUNA HONDA,10835,1/23/2019,37.7445991,-122.4535131,37.7428789,-122.45523
3693,3693,10617201,PORTOLA DR , SYDNEY WAY , LAGUNA HONDA,7997,1/23/2019,37.7445991,-122.4535131,37.7428789,-122.45523
3694,3694,10617201,PORTOLA DR , SYDNEY WAY , LAGUNA HONDA,10835,1/23/2019,37.7445991,-122.4535131,37.7428789,-122.45523
3695,3695,1195000,22ND ST, GUERRERO , DOLORES,1701,1/24/2019,37.7455675,-122.42206226059592,37.7550407,-122.4255405
3696,3696,1195000,22ND ST, GUERRERO , DOLORES,1986,1/24/2019,37.7455675,-122.42206226059592,37.76878,-122.4272991
3697,3697,1196000,22ND ST, GUERRERO , DOLORES,1701,1/24/2019,37.7455675,-122.42206226059592,37.7550407,-122.4255405
3698,3698,1196000,22ND ST, GUERRERO , DOLORES,1986,1/24/2019,37.7455675,-122.42206226059592,37.76878,-122.4272991
3699,3699,1198000,22ND ST, GUERRERO , DOLORES,1701,1/24/2019,37.7455675,-122.42206226059592,37.76878,-122.4272991
3700,3700,1198000,22ND ST, GUERRERO , DOLORES,1986,1/24/2019,37.7455675,-122.42206226059592,37.7550407,-122.4255405
3703,3703,1600000,28TH ST, CHURCH ST , DOLORES,539,1/24/2019,37.7672666,-122.4292613,37.76878,-122.4272991
3704,3704,1600000,28TH ST, CHURCH ST , DOLORES,984,1/24/2019,37.7672666,-122.4292613,37.76878,-122.4272991
3706,3706,1602000,28TH ST, NOE , SANCHEZ,866,1/24/2019,37.7451726,-122.4289105,37.7662732,-122.4305762
3707,3707,3197000,BRODERICK ST , EDDY , TURK,1863,1/24/2019,37.783461,-122.4164007,37.779357,-122.4405694
3708,3708,3197000,BRODERICK ST , EDDY , TURK,1264,1/24/2019,37.783461,-122.4164007,37.779357,-122.4405694
3709,3709,3712000,CAROLINA ST ,20TH,22ND,130,1/24/2019,37.7558078,-122.3996912,37.7572147,-122.3998313
3710,3710,3712000,CAROLINA ST ,20TH,22ND,111,1/24/2019,37.7558078,-122.3996912,37.7572147,-122.3998313
3711,3711,3713000,CAROLINA ST ,20TH,22ND,130,1/24/2019,37.7558078,-122.3996912,37.7572147,-122.3998313
3712,3712,3713000,CAROLINA ST ,20TH,22ND,111,1/24/2019,37.7558078,-122.3996912,37.7572147,-122.3998313
3713,3713,5201000,ELLSWORTH ST , ALEMANY , CRESCENT,881,1/24/2019,37.7355186,-122.4078,37.7347177,-122.414901
3714,3714,5201000,ELLSWORTH ST , ALEMANY , CRESCENT,0,1/24/2019,37.7355186,-122.4078,37.7347177,-122.414901
3715,3715,5777000,FRANCISCO ST , BAKER , BRODERICK,1160,1/24/2019,37.7847532,-122.4433828,37.78760615,-122.44181918574634
3716,3716,5777000,FRANCISCO ST , BAKER , BRODERICK,2119,1/24/2019,37.7847532,-122.4433828,37.78760615,-122.44181918574634
3723,3723,8568000,LYON ST , CALIFORNIA , PINE,2342,1/24/2019,37.7975256,-122.4471771,37.7910886,-122.4090158
3724,3724,8568000,LYON ST , CALIFORNIA , PINE,2826,1/24/2019,37.7975256,-122.4471771,37.7910886,-122.4090158
3725,3725,10616101,PORTOLA DR , SYDNEY WAY , LAGUNA HONDA,7912,1/24/2019,37.7445991,-122.4535131,37.747987,-122.4591161
3726,3726,10616101,PORTOLA DR , SYDNEY WAY , LAGUNA HONDA,10765,1/24/2019,37.7445991,-122.4535131,37.7428789,-122.45523
3727,3727,10617201,PORTOLA DR , SYDNEY WAY , LAGUNA HONDA,7912,1/24/2019,37.7445991,-122.4535131,37.7428789,-122.45523
3728,3728,10617201,PORTOLA DR , SYDNEY WAY , LAGUNA HONDA,10765,1/24/2019,37.7445991,-122.4535131,37.7428789,-122.45523
3745,3745,1123000,21ST ST, CASTRO , NOE,779,2/6/2019,37.7562928,-122.427042,37.7564535,-122.426891
3746,3746,1123000,21ST ST, CASTRO , NOE,1145,2/6/2019,37.7562928,-122.427042,37.7564535,-122.426891
3751,3751,4575000,DAKOTA ST ,23RD,25TH,1087,2/6/2019,37.7537334,-122.3956999,37.7526654,-122.394675
3752,3752,4575000,DAKOTA ST ,23RD,25TH,1205,2/6/2019,37.7537334,-122.3956999,37.7526654,-122.394675
3753,3753,5857000,FREELON ,4TH ST, ZOE ST ,908,2/6/2019,37.7782151,-122.3965161,37.7801002,-122.3963263
3755,3755,7464000,JEFFERSON ST , BAKER , BRODERICK,533,2/6/2019,37.7847532,-122.4433828,37.8042357,-122.4453687
3756,3756,7464000,JEFFERSON ST , BAKER , BRODERICK,423,2/6/2019,37.7847532,-122.4433828,37.78563495,-122.44256769559615
3757,3757,1123000,21ST ST, CASTRO , NOE,603,2/7/2019,37.7562928,-122.427042,37.7564535,-122.426891
3758,3758,1123000,21ST ST, CASTRO , NOE,728,2/7/2019,37.7562928,-122.427042,37.7564535,-122.426891
3763,3763,4575000,DAKOTA ST ,23RD,25TH,1218,2/7/2019,37.7537334,-122.3956999,37.7526654,-122.394675
3764,3764,4575000,DAKOTA ST ,23RD,25TH,1215,2/7/2019,37.7537334,-122.3956999,37.7526654,-122.394675
3765,3765,5857000,FREELON ,4TH ST, ZOE ST ,869,2/7/2019,37.7782151,-122.3965161,37.7801002,-122.3963263
3766,3766,5857000,FREELON ,4TH ST, ZOE ST ,0,2/7/2019,37.7782151,-122.3965161,37.7801002,-122.3963263
